,0,1,2,3,4
46,0.4567,0.10539,0.10937,0.30577,0.7299
47,0.98449,0.39089,1.0817,1.0878,1.812
48,3.7856,2.6625,3.5534,2.9775,4.8378
49,5.2003,4.2357,2.7259,2.7261,5.0314
50,1.647,2.7271,0.91875,2.6449,2.26
51,2.4028,2.6808,1.2667,1.142,1.8685
52,-0.59442,-0.39613,-0.9486,-1.1857,-2.5549
53,-2.4804,-1.6045,-1.2054,-1.4498,-2.6361
54,-1.6071,0.02683,0.45839,-0.43323,-0.37159
55,-1.2987,0.66351,0.38396,-0.27795,-0.67465
56,-1.0769,-0.76099,-0.81461,-0.67419,-1.2526
57,-0.79496,-1.6197,-1.2816,0.29314,0.27777
58,-0.49162,-1.4382,-0.34276,-0.37639,-0.23569
59,-0.45266,-0.6443,0.11089,-0.59144,0.92605
60,2.2899,2.0274,1.935,1.3011,2.047
61,0.22861,0.44776,1.1139,0.2801,-0.60471
62,-1.3643,-1.2995,-1.0895,-1.2991,-2.6018
63,-0.25473,-0.52941,-1.0512,-1.2423,0.99233
64,0.80338,0.0029636,-0.39363,-0.94134,0.98975
65,0.52175,0.28732,-0.13384,-0.15848,-0.69851
66,2.6236,1.786,1.0285,1.2832,1.2446
67,-0.75487,-0.14158,-0.83857,0.63221,-0.75847
68,-2.2576,-1.1956,-1.0587,-1.0341,-2.9542
69,-1.059,-0.75867,-0.40236,-0.72512,-1.5451
70,-0.32546,-0.46306,0.80141,1.887,1.5945
71,-0.32951,0.12518,2.4026,1.8818,1.4941
72,-0.29282,1.3781,1.7009,0.10127,-0.60718
73,-0.42923,0.072792,-1.643,-2.2894,-3.082
74,0.017847,-0.49101,-1.7918,-1.8665,-1.926
75,2.4895,2.308,1.634,0.61845,2.842
76,5.1473,4.2912,2.6302,1.7888,4.6655
77,1.4699,2.2333,1.7883,1.1097,1.7975
78,-4.1901,-1.0859,-0.48912,-0.55666,-1.8741
79,-2.9423,-2.9787,-2.2466,-1.5677,-1.3547
80,3.2509,0.22866,0.6509,0.36978,2.3059
81,1.0923,-0.29773,-1.4242,-1.4511,-2.6144
82,-2.4522,-2.1627,-2.989,-2.3956,-4.138
83,-2.5269,-2.174,-2.3777,-1.7429,-2.3878
84,-1.3334,-1.3915,-1.2903,-0.9623,-1.86
85,0.65407,-0.48039,-0.54004,1.4449,1.3348
86,3.7474,1.828,1.1396,0.99264,2.6623
87,-0.70567,-0.090629,-0.60779,-0.70856,-2.4368
88,-3.9398,-0.69086,-0.70024,-0.59214,-1.2726
89,-2.0685,-0.7798,-0.72829,-0.72686,-1.1169
90,-0.69576,-1.2139,-1.2028,-0.93261,-1.7315
91,1.2771,-0.58313,0.21381,0.26039,1.024
92,4.4914,2.4285,2.3512,1.7704,4.0416
93,2.2376,1.2679,0.88475,0.51442,1.0699
94,-3.273,-2.1564,-2.2098,-1.2659,-4.6298
95,-4.0867,-3.3396,-1.8454,-1.2998,-2.1638
96,-1.3377,-1.9267,-0.54682,-0.32313,-0.17751
97,1.0996,1.289,1.6694,1.5404,2.3558
98,1.0949,1.4848,1.4366,0.98195,1.5454
99,-1.5571,-1.0519,-1.0143,0.86124,-0.39741
100,-0.12235,-1.2081,-0.34957,0.29713,0.69938
101,0.43421,-0.58682,1.364,0.80254,1.0479
102,4.0991,2.3848,2.7741,2.286,4.7107
103,3.8257,3.1741,2.0016,1.6951,3.447
104,0.50306,1.0417,0.17006,-0.46465,-0.92296
105,-4.4507,-2.3331,-2.5302,-2.1956,-5.1497
106,-3.7866,-2.6915,-1.3711,-1.5469,-0.64438
107,-0.36716,0.33576,0.73962,0.050831,1.7094
108,0.26983,0.85597,0.53097,0.070698,-0.35458
109,-1.6282,-0.58735,-0.57587,-0.50845,-2.4904
110,-1.5187,0.15843,0.13361,0.27274,-0.17889
111,2.106,1.9838,3.0958,2.6781,3.7013
112,2.5806,1.6808,1.0946,0.62474,1.3521
113,-1.3038,-1.6784,-2.6297,-1.7093,-4.2791
114,2.1511,0.10863,0.28368,0.93593,3.016
115,4.44,2.4768,2.2675,1.5018,4.2016
116,3.3559,2.2767,1.4019,2.2891,2.9226
117,1.6206,1.1901,0.18091,0.58129,1.1098
118,0.49072,0.5262,0.09332,-0.20263,0.11989
119,0.054959,0.59089,0.24297,-0.5117,-0.32721
120,-4.3609,-2.4266,-2.4254,-2.6048,-5.1553
121,-5.294,-4.1874,-3.4051,-2.5189,-5.0778
122,-2.8564,-3.1929,-1.8096,-1.7293,-1.4957
123,-1.591,-2.1497,-1.0631,0.4422,0.86997
124,-1.0414,-0.95198,-0.60054,0.99488,0.23785
125,-1.2223,-0.68992,-0.56598,0.53826,-0.59086
126,-0.66039,-0.5653,-0.44472,-1.4277,-1.9372
127,-0.37737,-0.48683,-0.091704,-1.6192,-2.0786
128,0.072916,0.21216,2.2085,0.49884,0.86601
129,0.33552,0.5393,1.9882,0.50476,0.80966
130,0.37899,0.46439,0.87718,-0.10288,-0.23032
131,4.1541,3.0145,1.6445,0.92353,3.3383
132,5.1912,5.2365,2.7019,1.9542,4.328
133,3.7962,4.0078,2.8079,2.186,3.2407
134,3.403,3.9068,1.5285,0.93528,2.2141
135,0.57444,0.9988,-0.84061,-0.7686,-1.178
136,-4.1796,-1.0472,-2.1338,-1.5014,-4.2285
137,-3.7215,-0.78572,-1.5336,-1.3667,-1.2324
138,-1.5614,-0.76513,-1.4014,-0.45249,-0.51866
139,1.6622,-0.42929,-0.54725,-0.090288,1.4897
140,0.10722,-1.3639,-1.431,-1.4495,-0.29877
141,-2.0123,-2.3519,-0.58411,-0.28119,-2.3468
142,-1.4672,-2.0367,-1.3806,-1.1593,-2.8172
143,-0.45382,-1.2546,-0.85898,-0.57525,-1.4567
144,0.22087,-0.70395,0.18375,-0.18597,1.3851
145,4.6581,2.8291,1.7133,1.586,3.3044
146,4.2921,3.5844,2.1233,1.691,2.575
147,1.0813,2.1822,0.99844,1.172,0.52288
148,0.54442,1.3643,0.45054,0.23304,0.41451
149,-2.5619,-2.1349,-2.4153,-0.29781,-3.0327
150,-3.0974,-3.1755,-2.2394,-0.57149,-2.1169
151,-1.6547,-2.2519,-1.1622,-0.13894,-0.6077
152,-1.4059,-1.9263,0.89424,1.3435,0.62716
153,-1.3259,-1.5456,0.44451,0.55184,1.1365
154,-1.0393,-0.03747,-0.55356,-1.2618,-2.6532
155,0.26917,0.31968,-0.43262,-1.6883,-2.0525
156,0.0014522,-0.42871,-0.77729,-1.4038,-1.3598
157,-0.48036,-0.72885,-0.50674,-0.95192,-1.147
158,-0.20054,-0.49407,-0.14561,0.55908,0.73041
159,0.058349,-0.22763,-0.092516,-0.39404,-0.12431
160,0.24502,0.48565,0.52266,0.91485,0.5805
161,0.26284,1.1705,0.83058,1.9259,3.4928
162,0.37647,0.26431,0.35593,0.45897,1.4496
163,0.4463,-0.014437,0.2989,-0.93037,-2.0355
164,0.5051,0.13821,2.4209,0.87211,0.99939
165,3.4618,2.1362,2.9848,1.633,4.713
166,5.4436,4.1028,2.826,1.9691,4.3544
167,4.3625,3.9682,2.2405,1.5489,2.7688
168,2.9556,3.0337,1.1777,0.85682,2.0617
169,0.24264,0.75361,-0.56717,-0.27353,-0.58528
170,-4.5015,-2.4352,-1.0645,0.50665,-1.9087
171,-4.4655,-3.3449,0.22818,-0.24467,-1.6858
172,-2.429,-0.86766,0.54485,-0.21261,-1.4001
173,-1.7135,-0.53179,-2.1073,-0.7944,-1.4334
174,0.68664,-0.57042,-1.8804,-1.465,-0.54185
175,0.71985,-0.31059,-1.4818,-2.1075,-1.4064
176,-2.1025,-1.9659,-2.2202,-1.1974,-2.5631
177,-2.2927,-1.4677,-1.5,0.66741,1.505
178,2.19,2.0258,1.5553,1.8099,3.5327
179,1.1842,0.68168,-0.45306,0.35105,0.89404
180,-2.1429,-1.7658,-1.9847,-1.0577,-2.2814
181,0.85692,-0.07901,-0.13556,-1.3284,-1.1504
182,-0.62791,-0.96801,-0.96754,-2.11,-3.2125
183,-2.5532,-1.8386,-1.0117,-2.0114,-1.4359
184,-1.6999,-0.97308,-0.27855,-1.0482,-1.5337
185,-0.85984,0.72211,0.72043,0.20219,-1.3392
186,-0.55893,0.18336,-0.087588,1.2313,0.60875
187,-0.37754,-0.99276,-0.71504,0.21395,0.20407
188,3.3682,1.3097,2.7315,2.5596,3.4749
189,2.121,0.90721,1.1889,0.86127,0.83462
190,-1.9872,-1.3859,-1.6845,-1.9706,-5.0357
191,-1.6992,-1.6313,-1.1885,-1.9559,-2.831
192,3.5803,1.7472,1.8943,0.82511,4.1133
193,1.6901,1.1619,0.98677,-0.030873,1.4842
194,-2.4613,-1.2655,0.58264,0.55412,-2.0728
195,2.5395,1.4629,1.7863,2.656,4.169
196,3.7798,2.7979,1.2613,2.0789,3.4949
197,0.014572,0.59935,-0.72911,0.30475,0.71321
198,-3.6776,-2.0802,-2.1908,-1.1165,-1.9157
199,-2.7268,-2.1253,-1.4139,-2.1201,-2.691
