,0,1,2,3,4
133,4.0472,3.5821,2.3609,0.068204,2.75
134,2.3665,1.4091,-0.44351,0.31344,-2.1533
135,-0.41675,-1.338,-3.2798,-1.36,-2.415
136,-3.5832,1.4289,-2.4002,-0.97606,2.4937
137,-2.8026,1.2187,-2.9346,-1.1305,1.3809
138,-0.6451,-1.9127,-0.79492,2.2532,1.1847
139,4.3657,-3.4626,-3.3639,1.5554,2.8325
140,1.6446,-0.53475,-1.9191,-2.2959,3.6654
141,-3.083,-3.1362,1.4986,0.37966,-1.5411
142,-2.9389,-3.1803,0.42957,1.6563,-5.4877
143,-2.8197,-2.0924,-1.2189,-2.5707,-2.4276
144,-0.0053852,0.52517,0.20463,-0.048142,2.2111
145,2.9307,1.2197,-2.095,-2.0019,-3.1545
146,1.9595,2.9384,0.21255,0.79344,-3.8559
147,-0.20307,3.3378,0.54062,0.59031,-2.0276
148,-0.22923,0.72022,1.0839,0.88501,-0.22686
149,-2.9821,-4.7722,-1.2444,2.1713,-2.19
150,-1.1422,-3.2201,-1.0751,2.94,-0.73503
151,-0.94113,-1.6243,0.015968,0.27875,0.85918
152,-0.73679,-2.5153,3.6827,3.9516,1.0549
153,2.5597,0.58873,0.24537,1.1387,3.1348
154,-2.1561,3.666,0.45326,-2.4724,-1.423
155,-2.5235,-0.7131,-3.2179,-2.2427,-5.3706
156,-0.95635,-3.6461,-0.74706,-3.7874,-2.962
157,-1.0152,-1.8474,1.3846,-0.25872,0.11623
158,0.43855,0.22518,-0.2928,2.2162,2.2241
159,-0.71794,-0.086878,-1.3166,-1.4318,-0.39614
160,0.19411,5.1137,1.4662,1.3428,1.4883
161,4.1965,1.7514,1.8536,3.356,5.946
162,3.6114,-1.2899,0.34873,1.7164,3.5852
163,-0.9972,-2.2878,0.93341,-2.6081,-4.5381
164,-0.2236,-0.74665,3.3323,0.09563,-0.96693
165,3.9373,4.0844,3.6155,-1.0919,3.8649
166,4.2375,1.6767,1.7911,-0.21901,3.5206
167,2.6404,2.7897,1.1989,-1.4722,-3.8124
168,2.5348,1.6477,-2.0812,-0.049635,-2.2655
169,-1.1369,0.16289,-2.472,0.84133,-0.88069
170,-3.6964,-0.49913,1.982,2.1511,4.1635
171,-1.686,0.38564,3.8549,1.4491,2.1335
172,-1.0762,4.0028,3.9178,-0.97823,-1.4796
173,-0.71067,-0.26985,-3.0666,1.8531,-0.20339
174,0.65053,-1.9625,-3.0192,-1.5222,-1.5737
175,-0.21568,-0.7451,-4.1056,-3.1538,0.68926
176,-1.3659,-2.5816,-1.6485,1.0408,0.40076
177,1.8824,2.9066,-1.2086,2.2734,5.9608
178,1.6624,3.1052,0.72329,1.8559,4.8713
179,0.92331,-0.77286,-2.4079,0.63108,3.1769
180,-0.15374,-2.5202,-0.78721,0.14703,-0.056104
181,-1.5004,-0.14559,-2.0371,-3.725,-4.8532
182,-1.8085,-2.2239,-0.70705,-3.6955,-5.5787
183,-1.9696,0.031688,0.051978,-2.7124,1.9755
184,-2.7434,2.0566,1.8484,-1.0977,-0.1062
185,-4.0246,1.6059,1.2586,0.61355,-4.6516
186,-1.4602,-0.87554,-0.12325,1.5365,-0.80457
187,0.81156,-2.8934,-2.6864,-0.98909,0.23198
188,1.1078,0.18101,2.9603,0.50555,0.78324
189,1.2812,-2.5642,2.2432,2.0251,-0.16695
190,-1.8415,-2.678,-1.368,-3.1584,-0.33404
191,-3.4251,-0.91475,-2.9753,-2.5134,-4.0886
192,5.4588,1.3657,0.66907,-0.064862,0.63549
193,1.4623,0.15914,1.0564,-1.346,2.9139
194,-1.1541,-2.2293,2.7273,1.115,0.1667
195,3.4054,1.6767,4.3302,4.2289,-1.5056
196,2.5476,1.9905,-1.0547,3.5898,0.67314
197,0.77782,-0.35656,0.58903,1.4945,4.8378
198,-1.0478,-0.23946,-1.7231,0.50487,1.1122
199,-4.2058,-1.174,-1.5057,-3.2299,-0.33945
