,0,1,2,3,4
94,-2.9847,-0.60375,-1.749,-1.1734,-5.1543
95,-2.9786,-0.17965,-0.0051503,0.11315,-0.95305
96,-2.0837,-1.9432,0.31431,0.060023,2.2398
97,-0.5119,-1.6638,3.2167,2.2172,1.2785
98,-0.7115,-0.15351,2.3821,1.0067,1.3097
99,-1.949,0.96631,0.38148,0.71337,0.6395
100,-0.21857,0.091373,-0.90331,-1.0008,-0.39336
101,1.0243,0.75795,-5.9649,-1.6085,-1.3736
102,3.8045,2.7775,-2.1895,-1.0343,-0.81078
103,3.2288,3.5713,0.26435,1.3626,2.9702
104,-0.88542,5.6282,1.7323,1.9247,5.7954
105,-2.5589,3.7095,-0.37378,0.2483,-2.7817
106,-3.0542,-0.89417,1.1878,-0.1793,-3.038
107,0.43771,-3.1686,1.868,3.9936,-0.061983
108,-0.59423,-1.3749,2.6103,3.2743,0.45631
109,-2.4148,-2.6729,-2.6957,0.70078,-3.5612
110,-2.4009,0.28695,-4.4478,-2.8816,-3.4875
111,1.2092,1.742,-2.9932,1.2634,1.2251
112,4.0431,2.9583,-1.3734,2.9093,4.1157
113,-0.36215,-0.015805,-0.16762,-0.61374,3.8808
114,1.7367,-0.34929,-0.79493,-1.7157,-1.9504
115,5.1421,0.85573,-0.23131,-1.4139,0.27455
116,3.0709,0.28342,0.86079,-0.32625,-0.42201
117,1.9122,0.55222,3.5406,2.8953,2.1031
118,1.2495,-0.21607,4.6802,1.5644,1.9808
119,0.047929,-0.72175,4.3959,2.1324,0.92717
120,-3.4813,1.6034,-1.1343,2.4015,0.80018
121,-3.667,1.4733,-2.7993,-0.94431,-2.6986
122,-2.6667,-3.1705,-3.7665,-2.65,-1.7417
123,-0.58381,-3.2569,-0.69287,-0.078717,2.1514
124,0.26888,-3.8669,0.38734,-1.705,-1.6336
125,-2.4084,-2.5919,3.6152,0.38569,-0.014178
126,-1.3991,-1.4177,0.7152,-1.9447,0.23892
127,-0.64588,-1.3176,-3.7322,-1.7687,0.017093
128,0.30091,0.097202,1.1984,-2.1011,1.0637
129,-1.085,5.4723,1.5172,0.42431,2.1219
130,0.25517,4.3306,-1.3331,1.7619,0.41157
131,5.1171,-0.57564,2.0209,-0.8407,3.0142
132,5.7845,-1.5671,0.42436,-0.45953,3.858
133,4.5466,-0.75146,-2.1274,-1.3657,2.4692
134,2.6497,1.4815,-1.0497,0.090332,0.90606
135,-1.6801,0.38969,-1.4611,0.99661,-2.361
136,-3.3093,2.7022,0.0357,-2.8232,-4.404
137,-4.0561,2.4674,4.7368,1.772,-1.7734
138,-2.5255,-1.3705,1.9187,4.1314,1.5736
139,1.0506,-5.0339,-0.5076,2.3862,0.081504
140,0.30737,-2.668,-0.37243,1.3662,-1.4036
141,-1.7803,-2.6618,-0.37316,-2.8981,-2.9931
142,-1.0529,-2.5598,-0.33425,-4.2794,-2.8756
143,-0.29754,-1.0598,0.61899,0.27757,-1.6431
144,0.37181,1.5903,-0.27605,-0.98361,-0.17008
145,5.4066,2.9405,2.4953,1.3713,2.7922
146,4.4193,1.0701,-1.2527,-2.011,3.7072
147,0.013039,0.22352,1.8844,0.73407,-3.1374
148,0.937,0.22074,3.1282,1.922,-0.28659
149,-2.2199,-2.1576,0.53846,0.1222,4.2937
150,-3.458,2.6485,3.7543,2.9329,0.7193
151,-3.5376,0.66123,-1.3626,1.01,-2.8241
152,-1.6206,-1.1699,-3.2571,-2.9865,-5.5314
153,-1.5288,-1.6514,-2.0872,-3.0645,3.5856
154,-1.237,-2.7624,-1.431,-0.58678,0.45312
155,-0.53019,0.048554,-2.4508,0.041785,-4.7347
156,-0.46751,-0.87145,1.3143,0.36795,1.0301
157,0.9278,0.26481,3.9591,1.8778,-0.68588
158,0.33324,0.67843,-1.5047,-0.91864,-0.79464
159,-1.0844,2.9601,-2.1251,-0.91912,1.3755
160,2.4123,-0.1204,-2.4521,4.3419,2.2445
161,-0.81404,-1.0207,-2.1924,2.2019,-1.3957
162,-0.59444,1.4939,0.10736,-0.70091,1.3161
163,1.8589,4.1754,2.1533,-1.0317,0.33163
164,1.3153,3.152,0.8145,2.6712,-2.2392
165,3.3911,0.965,2.4085,1.1838,1.3291
166,5.1779,-0.65209,0.8452,-1.9472,2.2445
167,6.021,1.756,-3.1229,-2.5947,1.7922
168,4.293,2.4805,0.13787,1.3336,-0.66608
169,0.55645,2.0015,0.2809,1.9957,-1.2372
170,-4.3203,-0.99464,-0.8718,0.47312,0.006159
171,-4.0658,0.48074,-2.1326,-1.1489,0.56148
172,-2.1223,0.10341,1.2619,-1.2541,2.8496
173,-1.7908,-3.5267,0.39052,1.5254,0.65028
174,0.12577,-4.8767,2.7491,-1.0945,1.7721
175,0.44052,0.043592,-3.0006,-0.87958,-0.090638
176,-2.5219,1.0348,-2.1338,-3.0831,-2.7697
177,-2.5923,-1.9419,-0.84458,-0.53076,-1.0197
178,3.7827,-2.1834,3.9036,3.7698,3.0343
179,0.10567,-3.2795,-3.3574,0.083562,-0.86821
180,-1.1882,-1.7623,-0.43106,0.0053115,-5.04
181,-0.26095,-3.0127,2.1209,0.30367,-2.8378
182,-2.1109,-1.8641,-1.4132,-0.044771,-4.3893
183,-4.3242,2.401,-5.8377,-3.4188,-2.3769
184,-1.7852,1.7357,-3.2764,-0.39908,-2.131
185,-1.2373,-4.1324,-2.2851,-1.9626,-0.41303
186,-0.43734,-0.73761,0.91211,1.2425,3.5537
187,-1.1823,2.1186,2.1299,-0.57887,3.6815
188,4.0234,0.67675,-2.372,-2.9257,-2.0004
189,0.96971,0.90146,2.1467,-0.073529,-2.3074
190,-2.0659,0.50426,4.8099,2.9989,3.5295
191,-1.4782,0.47643,1.5329,2.2113,1.2454
192,3.8922,1.8281,-3.7865,-1.9413,0.84571
193,1.6193,2.2978,-0.90528,-3.8578,-2.0379
194,-2.6724,0.42264,3.2657,-0.92922,0.76992
195,2.75,3.4676,0.30094,-0.11465,2.3676
196,6.4128,2.8377,-1.2743,-2.4143,-0.18536
197,0.63021,-0.1142,-2.4789,0.55001,-1.5532
198,-3.6219,0.95435,1.0701,3.617,4.1572
199,-2.7438,-1.1334,-0.12672,0.4245,-1.1804
200,-2.1689,-0.65438,2.7378,-1.4133,-1.7445
201,0.60475,0.87066,0.42885,4.4438,2.3997
202,-0.69918,0.45937,2.3588,1.0809,1.8392
203,-1.3678,-0.9862,1.106,-1.005,-5.1185
204,0.22686,-0.026331,1.4145,-0.50564,-2.4239
205,0.62133,1.2573,2.2715,4.6724,2.5348
206,0.043644,-0.82925,0.4892,4.4316,2.5259
207,0.1306,2.2499,-0.1916,0.2505,-0.10258
208,-0.038315,-0.048552,-0.68563,2.3769,1.7038
209,-0.20785,-0.10885,5.2579,2.1296,2.8039
210,3.544,3.9879,3.1396,2.3403,1.0638
211,4.6834,2.1609,2.9413,0.337,1.8557
212,3.3702,0.28903,-2.3078,-3.9787,0.27038
213,2.1853,0.37805,1.1903,-5.2356,-0.020372
214,0.5551,-0.45148,1.8452,-1.7695,2.2827
215,-0.56744,-0.29547,-1.685,-3.4404,3.4056
216,-5.1175,1.5074,-0.20358,-0.013771,1.2652
217,-4.9935,-0.24609,1.3507,0.094761,-4.4437
218,0.33425,-3.3225,-1.3432,0.90782,-1.6801
219,-2.0587,-4.212,-2.8079,-4.5715,-1.4127
220,-2.0217,-3.4294,1.9908,-1.1337,-2.1622
221,-0.20356,-2.9424,2.3599,-0.27785,-3.0216
222,-2.1808,-5.2365,-3.9534,2.0215,-0.62742
223,-0.97658,-1.8263,-6.3687,-0.11494,-1.0597
224,0.069897,-2.183,-3.2642,-2.2902,-1.6731
225,-0.3823,-1.404,3.9641,-1.4479,2.4899
226,1.7373,-0.28822,0.82296,0.20321,-0.82694
227,3.136,0.84272,0.11629,2.1921,0.97338
228,1.7898,2.1827,2.1109,1.8001,2.1515
229,0.95625,4.2314,-2.9771,-0.067528,5.6437
230,1.9531,3.2973,-4.6185,-1.4469,-3.5134
231,1.3818,0.95676,-4.2516,-3.3159,-5.1355
232,-1.3993,-2.5623,-1.7824,-0.81739,-2.4626
233,-0.28956,-1.8755,0.61912,0.43317,-0.26206
234,0.49669,3.3969,-1.221,-0.65253,-0.68004
235,-1.7618,2.2832,-0.091837,-1.8088,2.6993
236,3.4207,0.87325,-0.12908,1.5178,2.803
237,2.5496,-0.47128,-2.0761,0.9887,-3.5009
238,-3.3099,2.3266,1.3111,0.11882,-2.4398
239,-5.612,-1.2007,-0.26779,0.98802,0.48677
240,1.568,-2.1218,1.3421,0.58727,1.8066
241,2.1169,-1.3111,-2.5282,1.419,1.5736
242,-1.3159,-1.0827,-1.4947,0.94189,-1.6695
243,-3.7656,-1.968,3.419,4.4935,3.7784
244,-2.9228,-2.4722,2.2094,-0.091701,-0.50345
245,1.3445,-2.5498,0.76597,1.4217,-1.9378
246,-0.78591,-2.4118,2.8922,1.3749,-1.093
247,-0.54514,-1.1228,4.5406,3.634,1.3167
248,0.14907,1.604,-2.6327,1.0459,-1.8991
249,0.33032,0.73247,-3.7524,0.83541,-0.26113
250,4.6778,2.5679,-1.0671,-0.97225,4.3411
251,0.6219,1.3478,1.5323,-0.64905,3.2636
252,-1.8777,-0.28918,-1.0192,1.5076,1.4296
253,-0.98507,0.25975,0.664,-0.28504,1.9801
254,4.5421,3.6821,-0.095664,1.1848,1.3801
255,4.5456,3.5058,1.0414,-1.3564,-0.78138
256,-1.27,-0.45841,-2.536,-1.8708,-0.84693
257,-4.6527,-0.89207,0.41434,-0.92513,-4.3808
258,-0.17414,2.2051,1.267,2.961,-2.4292
259,-0.83984,3.6655,0.20713,-0.58952,-0.32793
260,0.75483,1.3961,0.42734,-0.76232,-2.9724
261,0.21984,3.0585,1.5912,-1.3405,-2.8776
262,-1.6714,-0.77195,-1.1091,-1.4885,-3.1443
263,-0.026899,-1.6187,2.9545,-0.59798,1.9314
264,0.71371,-0.26992,4.1731,1.7031,2.583
265,-0.38357,1.2612,1.2305,-1.2882,1.3122
266,-0.40827,-1.2444,-1.707,-0.58127,-0.28196
267,-0.41327,-3.2838,-1.6345,-1.0088,2.5933
268,1.9587,-0.13041,4.9101,1.9593,1.8091
269,-0.19937,3.0271,5.75,4.3824,1.8905
270,1.9235,-2.8376,2.9052,1.9842,0.12856
271,2.7764,-3.3173,0.61477,3.3871,-0.15511
272,3.8118,-0.61835,-3.711,0.54614,3.6474
273,1.2084,-2.3685,-7.912,-3.9199,1.1078
274,-3.0991,1.0181,-2.3938,-5.7807,-5.4638
275,2.8048,3.7961,-1.0671,-2.552,-2.9203
276,2.3215,0.99686,-2.1385,-3.7023,-1.4715
277,2.7906,-1.1372,-1.3317,-0.54844,-1.0548
278,1.3883,1.3299,-0.01243,-2.6815,0.27742
279,-4.1348,-3.2182,0.51738,-1.6249,-1.0689
280,-4.8957,-0.12851,2.9019,3.8243,1.3942
281,-4.4269,-1.1201,-2.8605,-0.14755,-0.87036
282,-3.6078,-2.1468,-5.4712,-4.5972,-2.2455
283,-1.5543,2.5572,-2.0117,-1.1552,2.166
284,1.6523,2.677,1.8844,2.0706,2.638
285,-2.9299,0.095884,-0.64365,0.0079754,-3.6163
286,-1.1148,-2.4088,0.26747,-0.22535,-2.4238
287,0.56943,-1.5758,4.648,2.3566,3.1065
288,5.5879,1.8212,-0.94752,-0.62571,4.5618
289,3.9538,1.1772,-2.25,-1.4175,2.8908
290,-1.9486,-0.41668,-0.90394,-3.8666,3.9453
291,-2.6743,-3.1979,0.47249,-1.9541,-5.3894
292,-2.9306,1.5376,0.28592,-1.263,-3.6144
293,-1.6916,4.2484,5.391,1.82,-0.32767
294,-1.3785,-0.35329,4.4539,2.5526,3.1296
295,-1.6235,-0.10763,3.0422,3.0448,1.2546
296,0.069752,2.4737,-1.3375,-1.1996,-4.2406
297,4.3244,-1.6682,-3.813,2.3425,0.69571
298,4.3844,-2.5153,-2.7752,4.1075,4.0407
299,-1.2969,-2.5909,-1.5717,-2.208,0.85692
300,-3.7438,-4.2241,1.0728,-2.5273,-0.51862
301,-2.1006,-3.0053,2.4898,2.3974,-0.25552
302,2.1747,-0.8206,2.6677,-1.3788,-2.4598
303,-0.55839,-1.6919,-3.9385,-3.1069,-1.6616
304,0.88506,3.3255,-1.9567,0.06739,-1.1392
305,1.1611,1.4785,-1.6437,3.2128,0.12366
306,0.012032,1.3294,0.6096,3.7952,4.4763
307,2.6543,3.8784,1.5977,3.9666,4.0384
308,4.8423,2.9882,0.70865,-2.0344,-0.42013
309,-0.49513,2.2178,0.26557,-0.62769,-4.7804
310,2.4863,-1.2085,-1.0041,1.7296,-0.20736
311,3.8746,-1.241,0.099752,0.63448,0.30791
312,1.4704,-1.3166,-0.69537,-2.2102,-1.4211
313,-5.9126,-3.2206,0.87408,-1.8839,-3.8963
314,-4.6785,-3.1612,-0.93233,-0.53446,-1.2624
315,-2.1224,-0.75112,1.5948,3.7213,4.1977
316,-0.6031,2.2446,0.20805,2.4548,4.7745
317,-0.67012,-0.10085,2.7292,-1.1628,2.5415
318,-3.7685,-0.31345,3.9557,1.957,1.3302
319,5.0659,3.1723,4.0068,3.2636,-1.2876
320,0.33582,0.83438,0.93314,0.86954,-3.5547
321,-2.9788,-2.9652,-1.0183,-2.0071,-3.8004
322,-2.5801,-2.8381,-1.895,-1.7376,-3.979
323,-0.54844,0.58157,-4.2326,-3.896,-2.4502
324,-0.13863,0.56593,-4.6376,-2.8706,-1.9084
325,0.97516,0.59494,-2.6561,-3.0163,-1.3124
326,-0.74487,3.3563,1.0211,-0.36667,1.6232
327,-0.075015,3.7797,-0.63506,-0.46501,-0.81353
328,0.0051406,4.0971,1.4855,-0.20319,1.127
329,0.24748,-2.4768,-0.3684,1.9011,2.7884
330,1.2024,-1.8042,2.8771,5.3302,4.2728
331,1.8177,-3.2409,1.5973,3.2322,3.2838
332,6.664,0.87986,-0.94192,0.95445,-2.5595
333,5.9563,1.4004,1.2191,-1.9622,1.5186
334,1.7473,4.4736,2.5478,2.5171,0.46265
335,-2.1251,-2.0174,-3.5766,-4.1771,2.2522
336,2.8433,-0.78694,-4.4638,-2.3786,3.1792
337,2.0346,0.42025,-0.32709,-0.71813,-2.1516
338,0.9244,0.52913,-1.8336,-0.011672,-3.8415
339,-4.6591,-0.24206,-2.3126,2.555,-0.64624
340,-5.0267,1.4222,-0.11767,-0.2372,-1.8869
341,-5.0591,0.19758,2.8842,0.36436,-2.1677
342,-1.3159,-3.8813,3.3995,2.2499,1.7602
343,-1.6025,-1.0594,1.3685,3.9531,2.6833
344,-2.2028,-2.734,-6.0558,0.61308,0.5966
345,-2.1067,-1.8618,-2.03,-0.72243,-0.018908
346,0.21674,0.64698,-0.5373,-4.5293,-1.1496
347,3.6983,2.3325,-1.3589,-4.6396,0.56777
348,4.3954,5.8005,1.0757,-0.15409,0.68178
349,-1.3016,4.1123,0.42911,-2.4127,0.039435
350,-3.4506,-4.2482,-1.2405,-2.8598,-1.7249
351,-1.643,-2.8262,0.16069,-1.4078,-3.9758
352,-0.57848,-2.742,5.2766,0.65905,-0.81598
353,0.57933,-0.53985,3.1108,0.31934,1.5025
354,3.313,0.75346,2.6285,-0.55233,1.9492
355,3.1128,0.35562,-4.3486,-2.4322,0.36051
356,-3.1162,-2.2978,-2.079,-1.8444,-0.4342
357,0.88858,-1.8385,0.13964,4.0885,1.9244
358,0.49145,0.00056243,-0.94771,6.1842,5.3483
359,0.24949,-0.17861,-0.026491,3.1596,4.4451
360,1.6909,1.1866,0.64389,3.4427,1.2347
361,2.5491,3.1285,0.80786,0.29346,2.4997
362,0.43533,-1.0849,3.5923,-2.223,0.015692
363,-3.2409,-0.87049,1.659,-4.7749,-5.4476
364,0.68188,0.66326,-2.21,-1.9574,-1.97
365,-1.3823,-1.663,0.22759,-0.99164,-5.0693
366,-0.053192,2.1186,3.6846,0.44025,-4.4877
367,-0.95313,4.7884,5.4643,1.0188,1.2599
368,0.61435,2.7994,0.86716,0.65734,-1.9317
369,-0.72815,1.0544,-2.4372,-1.6306,-1.7655
370,-0.96958,-2.2015,0.74259,0.11234,3.1036
371,0.97382,2.2575,2.2196,3.0309,2.8896
372,5.6218,1.4635,-1.2011,4.6333,1.4457
373,1.8761,0.78295,0.26741,1.4896,1.3989
374,-2.9421,1.3908,-0.85026,-3.1621,-4.0413
375,-3.1704,0.10491,-2.0197,-2.8423,-0.032924
376,-1.3676,-3.6177,-2.9292,-1.709,-3.5176
377,0.73455,-1.0944,2.9337,0.97368,-0.09861
378,3.1986,-0.17421,3.7238,1.3861,1.5512
379,-0.60885,-3.7165,1.5906,2.1957,-0.35101
380,-3.8168,-2.1121,1.0526,0.13532,3.8248
381,-1.5364,-2.8481,-3.4506,-2.6633,4.571
382,-1.8936,-3.2076,-6.4595,-2.8365,1.3346
383,0.55055,0.45341,-3.0813,1.4811,2.0498
384,1.2215,0.04079,-1.2141,0.090586,2.1019
385,4.0946,1.374,0.018586,-1.7795,-0.82192
386,2.6789,0.43973,-2.0612,1.1539,-3.8587
387,-5.0079,1.8503,-0.64473,1.1344,-4.1981
388,-2.8913,1.9069,-1.7992,-1.7408,-3.9237
389,-0.6438,-0.72942,-2.7576,-0.040626,-2.1596
390,-0.4925,-1.998,4.4164,1.2614,0.30425
391,-0.21836,-0.27168,2.9361,0.79648,-1.9137
392,1.3053,-0.8152,-3.4195,-1.244,-0.4519
393,-0.080894,2.1578,-0.19685,-1.1656,1.7247
394,0.72311,3.4352,1.4801,1.5229,-1.1221
395,0.21588,-2.4691,2.7382,1.3068,-0.40835
396,-0.23889,-2.7481,0.12389,1.0372,-1.4406
397,0.78306,-1.6267,-2.6101,-0.76685,0.23802
398,1.3229,-1.0434,-2.5695,-1.7191,-1.3722
399,1.7656,-2.332,-1.0837,1.3813,1.2063
400,0.96065,0.76907,-0.42116,-1.2631,1.238
401,0.57446,4.6307,2.1104,2.6276,0.97913
402,-0.4758,4.1594,3.3123,1.5745,4.9009
403,1.9051,-0.23214,2.3004,-0.0028687,5.7154
404,-0.35067,-3.0616,1.8799,0.15071,1.2238
405,4.2601,-1.2224,-4.4281,-1.6153,-1.5484
406,1.64,3.3893,-0.90575,3.2165,1.491
407,-4.3567,1.3709,3.3629,2.1605,2.3708
408,-2.7686,-0.91223,3.5946,0.10801,3.4584
409,-0.8589,-1.3098,-0.077882,-0.56017,0.97015
410,0.60396,-1.2332,-4.8991,-0.32627,-6.2101
411,-0.12202,-0.74387,-2.2084,-2.7028,-4.2719
412,0.72247,-0.78231,-2.4769,-2.5156,-1.3054
413,0.4905,-0.67417,-1.4142,-1.834,-1.9545
414,2.905,1.0042,-0.27963,0.30536,-0.81193
415,4.1315,3.2038,1.5905,-2.1072,1.7626
416,-0.23259,0.17822,-1.8306,1.4213,-0.25573
417,-1.333,0.025121,-0.069107,5.7469,3.8406
418,2.731,1.0235,3.0867,4.0972,3.1755
419,0.58387,2.639,6.9887,1.6332,1.6189
420,-5.265,2.1574,1.4882,0.48289,-5.5076
421,-3.9307,2.6733,-0.19172,-0.87174,-2.8095
422,-1.2047,-1.8498,-2.1702,0.7136,0.8
423,1.4466,0.1442,-0.41284,2.3581,1.0763
424,0.19763,1.4316,1.0941,-0.15581,0.87734
425,-4.6154,-2.3845,-3.2928,-4.6401,-6.0864
426,-3.2793,-3.2383,-2.3651,-5.619,-1.2827
427,-2.0409,-2.1422,-0.66148,-6.4579,-1.172
428,3.7233,-0.41037,-1.3638,-4.1395,-0.2486
429,1.3697,-2.3211,4.1059,0.1293,0.017444
430,-3.0238,-2.1681,5.3594,-0.18585,0.31559
431,-4.101,-2.5847,5.01,0.90408,-0.4583
432,-1.9663,-0.035813,-0.31127,2.2769,0.80372
433,-0.024607,1.5252,-3.9222,2.2108,0.46219
434,-0.46088,2.3124,-2.3817,-0.51829,0.53883
435,0.048961,1.3617,-2.8982,0.85504,1.8299
436,0.93426,-2.3255,-1.9341,1.029,5.4119
437,1.5012,-0.2107,1.1412,0.20898,1.8937
438,1.3498,3.5277,0.32428,-2.1665,0.59587
439,0.24976,3.8723,0.76066,-2.5691,-1.9941
440,-0.68414,1.2107,-0.35163,1.9326,2.6368
441,4.1377,0.090121,5.0403,3.9046,2.2684
442,4.4642,1.8634,1.9943,-2.1472,-0.40556
443,-2.1581,-1.8876,-4.0638,-4.6279,-0.55001
444,-2.6915,-4.6593,-3.8566,-4.1669,-4.7242
445,0.53517,-1.5376,-1.2689,1.9588,-3.0924
446,0.76451,-2.3437,3.9785,3.7411,0.28385
447,2.5457,-0.94301,3.4487,0.81117,2.4642
448,5.899,1.6893,3.3367,4.2043,-1.1734
449,-0.51332,0.17357,-0.80504,0.73028,-3.724
450,-2.845,1.5304,-3.2761,-3.144,-4.5661
451,-0.41392,2.6791,1.7621,-2.5894,0.45194
452,-0.62201,0.094118,-1.252,-0.1288,2.4289
453,-2.1618,-0.74967,-4.0848,-2.044,1.9971
454,0.59977,-2.5036,-0.077604,0.82799,1.473
455,-0.25448,0.99982,0.73115,-0.60261,-3.0307
456,1.7302,2.9954,-1.5865,-0.51815,-5.4013
457,-0.17075,2.9561,-1.6223,0.91947,-1.6459
458,1.3302,0.62921,-1.3852,-3.1711,1.1291
459,2.707,-2.988,-4.2796,0.77294,1.451
460,0.82033,-2.0526,-2.2399,6.0086,2.9516
461,3.6629,-0.02133,1.1681,2.861,2.2005
462,1.1682,-0.36906,0.25822,-2.0621,-1.6709
463,-2.9701,-1.9694,0.33144,-0.28113,-3.9845
464,1.1328,-1.2554,-0.18289,-1.512,-1.0279
465,-1.6359,-2.2455,-1.058,0.91426,-0.54648
466,-0.96316,-0.8346,-0.32311,1.1966,1.8986
467,-2.4086,-1.2722,1.2969,0.7043,0.34551
468,-1.1924,2.8282,1.698,1.5591,0.7614
469,-0.26419,3.5576,4.8944,2.7364,6.7214
470,1.5037,3.5447,6.0253,2.1142,5.4618
471,4.5483,2.3241,4.1274,5.0902,1.0259
472,2.2482,3.1188,1.7763,1.8308,-2.1664
473,-3.0359,-3.6948,4.5953,3.5724,4.1692
474,-4.4882,-3.6447,1.2961,2.1506,0.13012
475,-3.476,-2.586,-2.4179,-1.4936,-1.8634
476,-0.3841,-0.99189,-6.5953,-4.5986,-0.046778
477,4.5685,-0.0059915,-2.3159,-2.531,2.0228
