,0,1,2,3,4
197,-2.4404,-1.6666,-1.3437,2.735,3.6238
198,-1.6778,1.2379,1.6861,-0.17093,1.4309
199,-0.99387,-0.65954,-0.14667,-1.3318,-2.9356
200,-0.19696,0.10388,4.5499,2.7641,3.1494
201,2.2406,1.5635,1.4827,2.6644,0.27495
202,-1.1824,0.46012,0.84312,-1.7057,-5.1842
203,-2.2838,-1.2213,-0.11087,-0.96589,-3.8218
204,0.45813,-0.033758,1.1589,3.5284,3.9004
205,0.78753,1.4331,0.66041,4.3024,3.5089
206,0.99573,1.3735,1.6706,2.0238,1.1692
207,0.38186,0.57043,-1.008,2.1582,2.4617
208,0.41095,-1.1451,1.5621,3.4787,3.3293
209,3.6196,3.6296,5.9596,2.3807,3.8641
210,5.7393,3.8702,3.9366,2.2437,0.85477
211,3.0603,0.56823,1.2156,-0.45022,-1.0616
212,1.6991,-0.28161,-0.89501,-0.69166,-0.60134
213,1.8337,0.89429,2.5965,-2.1502,1.8938
214,0.08592,-0.39151,0.72167,-2.3565,2.9906
215,-2.0802,1.1675,0.3533,-2.4258,2.045
216,-2.9568,1.6261,1.8996,0.21695,-1.6654
217,-3.1006,-3.33,-2.7786,-0.5585,-3.6311
218,-2.8133,-5.6999,-7.133,-4.3139,-4.385
219,-2.3848,-3.4185,0.97305,-4.093,-2.3233
220,0.072463,-1.9745,1.2981,-0.54872,-1.0323
221,-0.45684,-2.4816,-3.0167,-1.2516,-3.7604
222,-4.3241,-5.4002,-7.6976,0.19374,-0.58444
223,-2.2285,-1.9192,-4.1528,-3.5096,-3.4734
224,2.1028,-1.3448,2.3402,0.71713,2.4825
225,2.9554,0.20366,3.8253,-0.10674,2.2168
226,3.2119,1.1574,-0.2324,1.7056,-3.3518
227,0.84372,0.64631,2.4281,2.702,2.1146
228,-1.1011,2.2518,0.59763,0.15623,3.0914
229,2.0532,5.6242,-2.5871,-1.2659,2.5557
230,0.59746,0.12601,-4.7608,-1.7973,-7.0588
231,-4.7663,-2.6032,-6.2389,-4.7571,-5.8136
232,-0.89474,-2.3332,0.42675,0.39931,0.32383
233,-0.058049,0.68094,0.28651,-0.26542,0.43456
234,2.139,4.4255,-0.067637,-0.034187,2.6955
235,-0.91566,-0.23458,0.63232,-0.88588,3.3878
236,1.7606,-0.16889,0.28601,2.1397,-0.61464
237,-1.2777,1.5791,-1.1475,0.46462,-2.9842
238,-3.6768,0.83756,-0.25637,-1.7365,0.098787
239,-1.0964,-3.3052,-0.50212,1.2963,2.1368
240,2.7513,-1.0611,2.6842,1.5629,-0.49273
241,-2.8027,-2.0844,-4.4405,0.022992,-2.6724
242,-1.7491,-0.98651,0.45677,1.9206,3.4151
243,-0.21419,-0.98688,1.4855,3.0441,0.36904
244,-2.9525,-2.0853,-0.4003,-0.78536,-4.2348
245,1.1595,-2.1871,1.412,2.1768,1.6345
246,0.70387,-1.6841,2.6224,1.7906,0.93297
247,-0.57292,-0.86007,-0.26809,0.8581,-0.50891
248,-1.2774,1.4105,-5.4706,2.0094,-0.41544
249,3.9411,2.1492,1.9083,0.82466,4.0069
250,3.3682,2.5994,1.9042,-0.57256,3.2266
251,-2.5611,0.36794,1.5134,0.0026123,1.275
252,-0.36354,-0.10579,-0.15895,1.6039,2.1046
253,3.2159,1.6345,2.7316,0.71958,1.4493
254,3.9192,4.0372,0.56,2.2596,0.97011
255,0.010168,1.7651,-0.18905,-2.8732,-1.2955
256,-5.2948,-1.9857,-4.9301,-3.8808,-4.6287
257,-2.7602,0.20313,0.23051,1.294,-0.029034
258,2.3749,3.9235,2.1179,0.80619,-1.2933
259,1.6889,1.9676,-0.17411,-0.14431,-0.26145
260,-1.2497,2.5181,1.4599,0.32796,-2.2834
261,-1.1926,1.7872,0.40881,-1.7699,-2.8095
262,-0.091653,-2.6233,-0.070831,0.15616,-1.3369
263,2.7067,-0.85658,3.0976,0.25016,2.6823
264,2.5124,2.3629,3.9899,2.2064,1.4117
265,-0.84089,-0.17327,-1.9783,-2.5476,0.4013
266,0.30969,-2.0455,-0.22904,-0.20339,1.5977
267,2.37,0.54789,4.7294,3.0314,2.5197
268,4.563,1.2858,4.9254,4.5087,1.3171
269,-0.44072,-0.14245,2.524,3.1983,0.94125
270,1.3721,-5.0957,0.65737,0.99663,1.5093
271,3.3756,-1.5783,-1.1347,2.0623,1.2163
272,-1.0635,-1.1598,-3.5725,-2.8371,0.7291
273,-3.3232,-2.4371,-6.4511,-6.492,-6.4758
274,0.61239,3.0557,-0.15942,-3.0508,-1.1647
275,0.63896,1.3162,-1.8513,-0.86153,-1.5494
276,0.23664,-0.044408,-1.3166,-1.6346,-2.0282
277,0.19924,-1.4988,-1.4983,0.0092523,-2.1234
278,-2.971,0.59233,-0.23228,-2.2855,-0.93078
279,-3.4056,-2.8386,1.4238,0.21147,2.9621
280,-2.9276,-0.77216,-2.271,-1.2288,-1.4116
281,-5.0807,-1.2292,-5.9963,-4.2078,-5.3193
282,-1.8749,0.60327,-0.78048,-2.7057,4.1431
283,1.9014,5.0895,1.3658,2.0176,2.5932
284,-0.86073,-0.3971,-0.67453,-1.2686,-2.4239
285,-5.4049,-2.6819,-2.4401,0.20004,-5.2527
286,2.5352,-1.0101,3.5321,1.758,3.3387
287,3.9815,1.2575,3.6045,0.82182,3.9639
288,4.6457,2.5568,0.44455,0.65545,4.9293
289,1.8631,-0.52446,-0.48595,-2.1448,0.64567
290,-3.5867,-1.394,-1.9346,-4.6923,-1.7416
291,-1.6585,0.1057,1.336,-1.5104,-2.9305
292,-0.055647,2.3343,2.8257,1.1096,1.969
293,0.96596,1.6495,4.02,3.394,2.7102
294,1.6136,1.692,3.1632,1.6984,2.4663
295,-0.32707,0.8022,-0.18102,0.43599,-2.2185
296,1.2112,-0.13956,-3.6425,1.0981,-1.3138
297,1.649,-3.4137,-1.4947,2.6702,2.0789
298,-1.1082,-3.696,-2.4498,-0.27303,-0.20129
299,-4.0011,-2.3892,-1.7618,-4.5431,-1.2654
300,-1.1521,-3.8445,3.0466,0.21236,-0.63867
301,-1.1656,-2.4993,0.32174,1.7003,-1.4369
302,0.85308,-0.12841,-1.7099,-3.0244,-3.6045
303,0.77395,1.7258,-0.66053,-1.8848,1.4818
304,-0.85892,1.4452,-1.7891,1.761,-0.38963
305,1.4945,0.47572,-0.48401,4.8469,4.3905
306,4.83,4.495,4.8026,3.704,4.3371
307,2.0228,3.3191,2.9597,2.0712,1.1307
308,1.5583,1.1227,-0.63118,-2.1155,-5.8338
309,-0.47112,0.36433,-0.75284,2.9496,0.49954
310,1.4843,-2.1035,-1.3305,-0.10193,-1.11
311,1.2533,-1.5851,-0.56863,-0.19119,-2.1955
312,-2.9387,-2.4098,-1.9064,-2.9246,-3.4328
313,-6.1735,-3.2484,-2.297,-2.5027,-3.4615
314,-1.9883,-1.9792,-1.5858,1.5341,3.3475
315,1.373,2.6178,4.7891,2.7119,5.4043
316,1.9816,1.245,2.1748,0.31437,2.3457
317,2.3935,0.35837,4.0289,1.9361,2.7658
318,0.55982,4.1458,2.8958,3.5913,1.4225
319,2.2482,0.85172,1.1408,2.3947,-2.1227
320,-4.1358,-2.129,-3.2845,-2.869,-6.9634
321,-3.5309,-3.1839,-2.823,-2.9446,-3.8818
322,-2.5872,-2.4677,-3.4006,-2.5352,-3.4206
323,-1.7115,0.45408,-4.1952,-3.8794,-2.2048
324,-0.69718,0.72376,-3.1666,-2.3205,-1.5575
325,1.1478,3.7994,0.89341,-1.586,1.4633
326,0.90662,3.739,3.2341,0.63831,4.5944
327,1.5961,2.7144,0.55836,0.38725,0.97415
328,-0.27597,0.90948,1.5941,0.52282,1.742
329,1.6851,-4.1004,2.273,6.3005,5.8175
330,2.4928,-0.39701,1.7417,4.7797,1.4071
331,2.7731,-1.7632,-1.8033,0.20363,-0.65383
332,5.4963,1.7387,2.2751,1.5004,-1.1733
333,4.6606,3.3651,3.1159,0.32939,4.0538
334,-0.66111,1.8657,-0.54241,1.1276,-0.6235
335,-0.75211,-3.1661,-1.872,-2.6427,0.99769
336,1.8323,-0.21212,-0.336,-0.40582,0.0085467
337,-1.3048,-0.27792,-2.4542,-0.92088,-4.2295
338,-4.7173,-1.0419,-4.5359,-0.45355,-1.8057
339,-4.4477,1.8077,-0.61401,-1.284,-0.7026
340,-1.1812,-0.35622,1.5907,0.1948,-1.3889
341,-3.2359,-0.75843,1.1873,2.0187,0.16409
342,-0.97066,-3.0799,-0.13602,0.56548,2.3566
343,-2.8555,-0.76771,-3.8188,1.1518,1.1041
344,-3.211,-2.8645,-4.6363,-2.8744,-1.4692
345,-0.83937,-1.4684,-0.2217,-2.8922,-1.7331
346,2.968,2.9766,1.3984,-1.7287,1.3892
347,2.9301,4.2774,1.9644,-1.3119,2.3295
348,0.98005,4.2128,0.99998,-0.91756,0.094595
349,-3.3614,0.13822,-2.9066,-5.6885,-3.9162
350,-2.0528,-5.9675,-2.7231,-3.9286,-2.8975
351,0.012334,-1.5289,4.0644,1.4257,-2.1978
352,1.301,-1.3516,5.0386,1.465,0.35263
353,4.239,1.0524,1.4218,0.68495,1.8539
354,1.5134,0.6545,-0.49637,-1.8368,-0.080632
355,-0.70367,-0.6114,-4.7462,-3.3704,-1.093
356,-3.0075,-2.3524,-0.9967,1.4387,2.6368
357,2.734,-1.3758,1.3019,4.589,5.4027
358,2.8194,0.91365,1.6027,5.4259,5.9389
359,1.8266,0.6692,1.2063,2.6519,1.7332
360,3.9727,2.5875,2.956,1.9618,2.7772
361,0.65672,2.2699,2.9544,-0.19848,-0.65564
362,-0.86168,-1.65,0.27123,-2.6403,-4.561
363,-3.4549,-1.0364,-2.3652,-3.4085,-1.8422
364,0.31379,0.50845,-2.472,-3.4701,-1.9091
365,-0.90845,-0.54636,3.6095,1.3399,-4.1051
366,3.6593,5.4778,6.0683,3.9143,0.24308
367,0.96604,4.4636,2.8017,0.39698,2.2687
368,-0.8799,-0.018174,-3.0092,-0.87054,-3.6849
369,-2.6287,-2.5742,-1.1359,-0.47782,-2.3651
370,-0.66529,-0.22483,1.7566,3.2624,6.155
371,3.9269,3.787,2.5753,3.5549,4.2408
372,3.356,0.23039,-0.48448,2.9844,-0.35
373,-2.4343,1.8976,1.9443,-1.3194,-0.74296
374,-1.7264,0.74367,-0.61452,-3.2278,-1.2274
375,-2.3484,-3.3148,-5.0558,-3.2009,-4.9899
376,-0.94877,-1.8874,0.066043,1.4906,-2.6258
377,2.8591,-0.29699,3.6541,3.5086,2.8264
378,-0.43691,-1.8288,1.0524,1.2694,-0.99744
379,-2.1417,-3.7689,-0.18618,1.951,1.4284
380,-0.93322,-0.67128,-1.4698,-1.9045,3.0555
381,-0.94082,-2.074,-4.3913,-4.1212,1.9554
382,-2.1955,-2.7498,-3.4187,0.080868,0.74012
383,0.13039,0.76465,-1.1601,0.14624,1.5451
384,1.7472,1.0263,0.47668,-1.0843,0.66587
385,-0.19124,0.9331,-0.60007,-0.45507,-4.0109
386,-2.0409,1.4194,-1.9856,-0.7364,-2.2688
387,-3.6771,0.86506,-1.9027,-0.55936,-1.0735
388,-1.6907,-0.66256,-4.1987,-3.0139,-4.3054
389,-0.93144,-1.9664,-1.3365,1.505,-1.4048
390,-0.098608,-2.2338,2.4662,0.74725,0.775
391,-1.373,-1.0898,-2.5185,-1.8144,-4.2441
392,1.8102,2.4465,-1.1845,-0.98403,3.063
393,1.234,2.3007,1.992,-0.94419,1.7302
394,0.48943,0.34999,1.7563,2.6596,-3.1788
395,-0.31872,-4.7695,0.72473,0.75177,-0.77809
396,-1.8424,-2.3161,-4.8833,-1.403,-3.4435
397,-0.86062,-0.91956,-3.3685,-1.5615,-0.77239
398,0.4118,-0.76315,-1.0412,-1.1573,-0.54749
399,1.3751,-1.8642,-0.4259,0.24597,0.29953
400,2.8715,4.7994,4.1357,1.0796,4.2696
401,4.2368,5.6633,4.9196,5.3842,6.0264
402,2.88,1.9308,3.6256,2.9402,4.9235
403,2.6237,-1.9076,-0.32034,-1.0659,0.46589
404,0.88659,-1.4882,-0.90963,0.021391,-1.2378
405,1.4257,0.89364,-0.47301,1.7979,3.0836
406,-1.3919,2.678,3.1708,3.0486,2.9658
407,-1.8114,-0.65533,2.978,0.36919,3.1075
408,0.72575,-0.1425,1.325,-1.3093,2.1999
409,-3.2432,-0.0097568,-2.3131,-1.9785,-4.6672
410,-2.9676,-2.3238,-5.9151,-1.6368,-8.3366
411,-1.4475,-1.7048,-1.491,-3.2388,-1.56
412,0.46135,-0.85918,-1.6747,-2.7093,-0.7999
413,3.2139,0.58753,0.83506,0.2665,-0.87745
414,3.4086,2.1845,2.4346,2.6343,1.1668
415,-0.22132,1.0668,0.83565,-1.5025,0.2499
416,-0.39123,-0.44738,-1.3209,3.8115,4.1097
417,2.8911,1.8663,4.9176,5.0589,5.7386
418,2.7834,3.2495,4.9833,4.9529,2.4689
419,-0.38522,3.4156,3.7634,-1.3321,-1.8644
420,-3.4337,0.95781,-2.0033,0.29052,-4.4025
421,-2.1131,-0.81015,-1.382,-0.49901,1.4373
422,0.4591,-1.8487,0.27335,0.27409,0.87603
423,-1.0283,1.7699,0.35819,1.098,-0.072046
424,-3.3848,-1.2648,-2.0461,-4.5519,-3.6931
425,-3.9171,-2.6282,-4.3086,-6.405,-8.0764
426,-1.7705,-2.8937,-2.8588,-4.8275,-0.5096
427,1.5424,-1.142,0.56313,-3.3406,0.53691
428,3.4554,0.2352,2.0689,-0.21677,0.63711
429,-1.5006,-2.9858,2.4462,0.45057,-1.7725
430,-1.9019,-1.8065,3.7396,0.41857,0.45068
431,-1.2274,-1.7449,1.6673,1.3464,0.97211
432,-2.0847,1.6648,-2.8918,2.2195,2.4931
433,-0.14446,2.1453,-2.1949,-1.1817,-1.0496
434,-0.7894,-0.055691,-2.2637,0.15973,1.2957
435,1.4401,1.3109,-0.78673,1.3817,3.9406
436,2.9201,-0.20989,0.79525,0.63799,3.9
437,3.513,2.4779,3.8765,-1.9441,-0.48451
438,1.7611,3.4444,0.70838,-2.8096,-1.3445
439,-0.0506,0.51966,-0.61098,1.6658,2.0625
440,2.2931,1.3674,3.3317,4.2355,2.8407
441,2.7402,1.8555,2.6738,1.799,-0.53416
442,-1.715,-1.3598,-3.652,-5.451,-3.6653
443,-5.3404,-3.6457,-5.2767,-4.6845,-2.3557
444,-3.1162,-4.5206,-4.0477,-0.5533,-5.569
445,-0.11976,-1.2251,0.43004,3.5605,1.2875
446,2.7381,-1.2504,4.7791,3.7495,2.6476
447,4.7125,0.85,1.9958,0.51498,1.2523
448,1.6151,1.8602,0.10056,1.9648,-3.5218
449,-4.7228,-1.1141,-4.5338,-2.7944,-6.3713
450,-0.16722,2.7273,0.12283,-1.4798,1.4259
451,0.71965,0.71313,-0.11371,-2.1749,0.15955
452,-1.1687,-1.5805,-0.65392,-0.52649,2.0932
453,-1.4036,-0.11925,0.97795,0.42611,1.7761
454,1.6374,0.6149,0.26998,1.5226,-0.62188
455,-0.97401,1.6033,-1.4554,-1.4462,-4.3938
456,1.2071,2.4126,-0.65664,-0.41109,-0.77851
457,-0.26351,0.465,-1.5394,0.80315,0.44432
458,-0.0091417,-2.6833,-2.8976,-3.4607,-1.5114
459,-0.12552,-3.8767,-4.4406,4.2248,3.7165
460,3.2584,1.6962,1.4601,5.6469,3.8642
461,0.066298,-1.4947,0.036379,-1.3906,-4.5947
462,-2.3622,-2.3024,-1.7639,-4.0137,-3.5167
463,-3.2227,-2.0388,-0.32273,-0.059063,-3.3066
464,1.8491,-0.65848,-0.66621,-1.6583,-0.86324
465,-1.6217,-1.8757,-2.0533,0.49729,-0.62697
466,-0.85037,-0.52855,-0.53886,1.0455,2.2433
467,-0.69209,1.9743,3.9609,1.8433,3.3348
468,2.4753,3.4866,5.2306,4.0032,5.6433
469,5.3853,5.3875,7.7756,6.181,7.5149
470,4.6271,4.2155,5.0801,4.0228,4.638
471,2.4817,1.1043,2.5427,3.4708,0.22386
472,-1.8117,-0.49641,1.6367,2.6823,1.2843
473,-1.9175,-4.8973,4.3247,1.3614,1.6496
474,-1.9545,-2.0862,-1.5696,-1.2945,-5.1004
475,-4.385,-1.8356,-6.5255,-4.1094,-0.1931
476,1.6724,0.26632,-2.8856,-2.3096,0.91592
477,3.3176,0.33757,-0.39885,-1.3819,1.2506
478,-0.95691,-0.23172,-0.73694,0.1899,0.54971
479,0.44341,0.47163,0.65301,3.3371,3.456
