X0,X1,X2,X4,X7,X5,X3,X13,X6,X8,X9,X19,X10,X11,X12,X14,X15,X18,X16,X17,X20,X21,X24,X22,X23
-0.0447098597371858,-0.1262271412038328,-0.1565424103918667,0.1651583705814875,0.0187308455562073,0.083471178423727,0.0800459414167182,0.1601857903474118,0.1289154411287766,-0.3666204272631826,-0.0555399751045014,0.1446222360922046,0.0537912057294611,0.1885084313229794,0.0495262078494263,-0.394416879917939,-0.2115970525189187,-0.1049307250125755,0.1321042625209273,0.4306901722248489,-0.3593298625418448,-0.4116479466605147,0.7419102165797322,-0.3738949440033128,0.3841792677979647
-0.1230907760934772,-0.1155275577137046,0.0065695503837897,-0.1274968092105207,-0.0028082446657255,-0.0653614741416589,-0.1013991505847782,0.0290664963653798,0.2216796914617761,-0.1727123059656176,0.1985003050768214,0.1293689839514716,-0.3083155921470143,-0.4566553507833409,-0.0035197357911714,0.4792098276405894,0.4130040739055165,-0.1216960459131406,-0.4325635090938445,-0.5144522974486775,-0.9030106229128404,1.050907760915723,0.1341520586429314,-0.8052297709526319,-1.1871487675730292
-0.0582112423196206,0.1084237150957038,0.2300610390277416,0.0122621099023815,-0.1671592516122777,0.0383152893901292,0.1318980794020276,-0.2207987331253972,-0.3853276446059908,0.1950749550291326,-0.2171538732483021,-0.4629634379705407,0.4149427104110941,0.0233183955956917,0.0465999740149618,-0.1139600997438954,-0.501353301238575,-0.001578842912662,0.0620930127439001,0.2758855548024591,1.1340036886727454,-0.498665671872493,-0.6209913937481963,1.0429511174066324,0.446073252005319
0.0472741676591499,-0.0747073483343186,0.1397338991156969,-0.0702885655603209,0.240675799036041,-0.2455027095254202,-0.0602664966056241,-0.2096104714781345,-0.0401808699280805,0.241655348995297,-0.062071186594411,0.2008550428397523,-0.323118765927201,-0.1067293721029398,0.2842777282044762,0.2803901676832043,0.1189596082875225,-0.0396556900422883,0.139027203310268,-0.5991390895331583,-0.8515109443340643,0.5541361454951368,-0.298541928561201,-0.6064565652506745,-0.8544391365092112
0.0780154421844891,0.0897455124812563,0.1877523609888799,0.1930511775939861,0.0353816644903655,-0.0575099779021186,0.0435516251877308,-0.1327791295774784,-0.5029551696977868,0.2939715296124534,-0.3096142470046603,-0.3881178021445293,0.2105630319786749,0.3416350683690488,0.0624116262822894,-0.2806431409327385,-0.161802655077342,-0.0477725610834174,0.4765958670127778,-0.0711189545169467,0.4776150104583619,-0.318845068759279,-0.5519388012023271,0.4086990152295215,0.3253934634861791
0.0808093946934336,0.1472411816110848,-0.0276080783221091,0.1151877617581952,-0.1552595205483936,-0.0385775727465167,0.1896515740242058,0.036983853096164,-0.1872942162760948,0.2773546489918961,-0.1302420027538555,-0.3602622694179938,0.154011235293842,0.4413331266968257,0.1280412648527162,-0.5125633015688904,-0.3979375736046261,0.0103266258304978,0.3938662837128655,0.4240132808726852,0.8078695955196362,-0.5724547878653405,-0.3895848218018504,0.6062435982889001,0.3240540793293329
-0.1389726344785434,-0.0590217558840004,-0.0464393315505339,0.0821845448077494,-0.2059766039595881,0.0912428585751064,-0.0010600851675204,-0.110528535065801,-0.1127843469899846,-0.1012729584792381,-0.2336642344449913,-0.0560179954059398,0.4267232427878328,0.1153678602578074,0.2156645831513153,-0.4550729936119966,-0.7685030847705487,-0.171575597850845,-0.150488759087177,0.8100535302171253,0.9080964085705584,-0.8250802623881957,0.1952250219189425,1.0691517673919455,0.8460480357159652
0.1282687371790192,-0.1288617369231874,0.1466915741806983,0.0148822987719311,0.1136028933222249,-0.0252866222160383,0.0612821681499741,-0.0595235818867096,0.0585169048435786,-0.0321455503576852,-0.1772165425307163,-0.0982746026797479,0.0517947068572329,-0.1301843199285391,0.2392178953416246,0.0275033636951152,-0.285993704893469,-0.1030614364012185,-0.0624588453817519,0.2679204563954998,0.0487014734794314,0.0698401419192087,-0.060118484775467,0.089400573614296,-0.2659509929851728
-0.0597528648234573,-0.0862021774153106,0.0652844097165221,0.085502672392813,0.0984487934704694,0.0946123729947806,0.0151991722360384,-0.1680301384692806,-0.0342149375733908,-0.1186978455462199,-0.06012577122184,0.1359013362790769,-0.0547867609853714,-0.1409064435402101,0.1021328698835932,-0.0258869570173216,-0.0302036223891055,-0.1022108712612036,0.211325706338543,-0.2506273175238942,-0.90803630969933,-0.118925858544366,0.0495293951187089,-0.8016819882644047,-0.52970791699171
-0.0624692912648964,-0.1864115912893017,-0.0460615822368021,0.1101401851723103,-0.1407320617588462,0.0940895365466863,-0.1536084720379437,-0.0318485509687738,-0.0056126091223214,-0.4265705221715119,0.0038479832015913,0.1858324154583664,0.0894096844833973,-0.0196767205225873,0.124333215564223,-0.08976457915802,-0.2786461245446502,-0.2501477215842161,-0.226994034125344,0.2338733940569723,-0.3058928614287665,-0.0429596012137415,0.4445832709662441,-0.0589359072240403,0.0738529923805648
0.2117967035054364,0.0511148166575159,0.0070136466077944,0.0181973332472762,0.0890912696372657,-0.1538837118746222,0.0802687522491379,-0.0918146747606621,0.1322863888129492,0.0062853862990312,0.2137953858653686,0.0872857974675904,-0.4585009822622982,-0.0946224774476405,-0.1643920781326168,0.3755574860826306,0.3820543535805035,0.33406970061975,0.1330769926948447,-0.5249979420826774,-0.6931808763277274,0.6450679620499913,-0.5323321665135764,-1.1362117507601657,-0.6380882009729887
0.0806653667055357,0.0405739665923001,0.2706799310478194,-0.0599505079035908,-0.1535360421697722,-0.0676825845588806,0.1084735621504515,-0.0804006340425559,-0.1313536442076711,-0.071083703452071,-0.0682475177512694,-0.069481369138636,0.0910919847125598,0.1086929630080963,-0.1399199177176417,-0.1324992819928731,-0.0558582262512132,0.0695388710939916,0.2533671020948996,-0.007121329317776,0.3073197280331843,-0.2576197719351145,-0.1413979425804808,0.0932533097744479,0.5875534080633126
-0.1025317856955169,0.3616989159544466,-0.1557149299702866,0.0247606944556784,0.137805685106756,-0.0372446498593212,0.2029658567739165,-0.0037977282205275,-0.083558905916209,0.283321196607129,-0.065156363220903,-0.0701384799373154,0.1055684601614669,-0.1343790809552005,0.2141915434507414,-0.1431514508413875,-0.1553894531754629,-0.2297409633128501,0.2839625000638474,0.361201045627054,0.2409291544614596,-0.5203006521518431,-0.0131547339024267,0.1322132789937731,-0.135623678598967
0.0052472940399444,-0.1464020917657663,0.0877547383316209,0.0559548050099805,-0.0078894090701201,0.0028591622918088,-0.1734623662863011,-0.0871084849385466,-0.0070390588392662,-0.02751704972141,0.0588295419219209,0.1813441099392717,0.0515168287469861,0.2791602731249446,-0.2550395813045002,-0.3582863088318127,-0.0235164623463279,0.1087154831384276,-0.1661104822620196,0.3332163311605795,-0.0170125207926555,-0.1638829137928848,0.2054778589654087,0.3069183369302374,0.3939483888235652
0.152934433318994,-0.0069115405117993,0.1790977852832861,0.1517732511341725,0.0482037682873591,-0.0834126456737142,0.0488533060367238,-0.0571706246482099,-0.1993122547989207,0.1265421171072148,-0.309082740372082,-0.0595087426958838,0.0547033118614293,0.1032454580603369,0.296382010733659,-0.1709054569720087,-0.4517764926314687,-0.1864104667943096,0.1818115578708738,0.1792452794235355,0.0723660035850474,-0.157124375955795,-0.202361243290066,-0.0088526725146399,-0.0891101250257939
-0.0613592391707755,-0.1015274653082677,0.1603817620913078,-0.0134368601315574,-0.1332825338553627,-0.0336830756178698,-0.1063172818445836,-0.2152492258449715,-0.1699238586301435,-0.0783008772029905,-0.326397499427537,-0.1303108729854813,0.4960552412664507,0.2767447807183946,0.3443833916942442,-0.5233212750080598,-0.7140845943092999,-0.2504431073480254,-0.2204392267197674,0.8489778028738165,0.6475917525427742,-0.6544324464943391,0.2297420958790361,1.0513716359108018,0.5365526962885
-0.0190475068551343,-0.0883780950202344,0.0607155243709441,-0.1552741809776426,0.0340990075047578,0.078138304671366,-0.1151123800696153,-0.0677009807205801,0.0979552910749963,0.0683317076508102,0.2167241135655247,0.1858316458849575,-0.1028241578826889,-0.2153552818104354,0.0170782446154355,0.1801942003379589,0.2725921627702214,0.0777573964385667,-0.2343482178779138,-0.3086380514103813,-0.0601878859057356,0.3704428495191408,-0.180401554922887,-0.1111625787138854,-0.0973583507427313
0.1607736699108344,0.0103843579447091,-0.0652383904715154,0.0930860215081785,0.2220601007289223,0.0202278136435643,0.018470234493024,0.0923324996112199,0.0483796505810626,0.1056741539857385,-0.0354880208058194,0.2100721187286379,-0.0278116907698824,0.0935251393789564,-0.193037926123505,-0.1109793224075741,0.347787300356929,0.1828329745902907,0.1996433787813868,-0.025216167983205,-0.2228892400250514,-0.0677689243725981,0.5537947881146562,-0.4096976213119479,0.3424864062727431
-0.0464593516402642,0.0450356374920862,0.063354921699671,0.1000639040450902,-0.1367893477664625,0.0213961307727275,0.0927815951167676,-0.1906784684035113,-0.1361499569394541,0.0162109655421071,-0.2220317163552694,-0.1267838980967456,0.3754084544920231,0.1654598006362635,0.1472166274304893,-0.2015995644830328,-0.7139376937464841,-0.2701926860374649,-0.0424872526835379,0.5901285213166692,0.7784374750337439,-0.7489974115966382,-0.1087485388093711,0.8007137719023378,0.5338450875578972
-0.1282696986174482,0.0173040414802401,0.0873882678028866,-0.1830636332577208,0.0826203811097589,0.3473699745308465,0.0949324813256782,-0.0303380718622435,0.1385643614288724,0.2296023833927124,-0.0486909020000021,0.1909318734464042,0.0115455270349004,-0.7290889220825538,0.543805190454732,0.5731889049765888,-0.1152909810968589,-0.3847590458431104,-0.3868769712498786,-0.480483776122263,-0.6360829320485228,0.8473898443595963,-0.3134870767957112,-0.3102889549535181,-1.7298908621181672
-0.0924965663224929,-0.1335129470894221,-0.2218421769947305,0.2535933138684086,-0.1039780807125086,0.0972696517213499,-0.0346989842070842,0.160851471295683,0.0147966247502714,-0.509803005559414,0.1206807552224341,-0.1064716557011734,0.2413740328498156,0.2602764324242004,-0.1386722086626433,-0.6734214548099697,-0.0893137903945203,0.1289893224558018,-0.0616519074855911,1.0184828875131624,0.45277114557871,-1.0352905797784966,1.0537214334695244,0.3382448072550019,1.3226965677571536
-0.0664509374835323,0.060313375174356,0.0127871133134274,-0.0633981760282009,0.1720988727559141,-0.0257179658698914,-0.0149617765461312,0.1032557875540236,-0.1338516979452588,0.2855016097436341,0.0020887417814775,0.213954263101338,-0.3243073987988291,-0.1840519855663459,0.1500104838619099,0.3581227199602567,0.4918459186884214,-0.0994173740783171,0.1433480991648795,-0.6868295357223432,-0.754302594421349,0.7387786437334497,0.0053156199784336,-0.7446281819909363,-0.7644982626802279
-0.0709363461265385,-0.2301494390410481,-0.1449988958797988,0.1667785724149402,0.0118756266128346,-0.0111795961774937,0.0471921349717131,0.0810088832607251,0.1002799648027045,-0.4322576292208191,0.1322413666267795,0.1579990438943292,0.1018350737272305,0.1201019947989953,-0.0419919837162782,-0.4114496153933423,-0.0433861816973282,0.0202618248908497,-0.0796424864391181,0.6676219457194743,-0.2772679954968491,-0.452746769670984,0.814809270436279,0.0088176696906177,0.5950526404566778
-0.0278001222100753,0.0120960915448013,-0.009232371298563,0.0043648770135271,-0.112487739600577,-0.0841080178662539,0.0825751341332629,0.059397608706036,-0.1211491245442397,-0.0105485712031842,0.0057741991360518,-0.155074688036617,-0.0277112774165337,0.306361799368448,-0.0641128916068192,-0.2369353323529364,-0.0094097206379112,0.0362801382780884,0.1497032267180921,0.292241671197299,0.3813113580994654,-0.4702965371927431,0.2125711986459196,0.2209917269441853,0.781854303648516
-0.0711659190137737,-0.1047013816497761,-0.0612123724456874,-0.1161315989883545,0.0493000572892461,-0.1205513683306056,-0.1084095407617121,-0.0968146674504963,0.0666527260244956,0.0022170029283557,-0.086913590796318,0.0629172574131113,0.0113375025161236,-0.1020641358244839,0.0926291670339657,0.2754944524265,0.1551708481827783,-0.2763991210392673,-0.2925258281968426,-0.2297267181551213,-0.2536890332877641,0.3852030561657082,0.038334969674004,0.1628858502636145,-0.4118974492401644
-0.0327132054198058,-0.0999880288746784,0.0887652517163403,0.0288683115511903,0.0936080433156189,0.0703046813647753,-0.0659011724483953,-0.0866395260498558,-0.1185406908271785,-0.0091542724670681,0.0169349672287424,0.0714868041413015,-0.0977057822150687,-0.1756763882102882,0.2317437219030294,0.1086396052521278,-0.2417181019846021,-0.2143170622146039,0.1376339859777532,-0.0129100892903581,-0.4087447616876705,0.020299876551936,-0.1460791826655997,-0.0980782735028695,-0.4615782438582136
0.1369922311322858,0.0882296973397595,-0.0779211094745286,0.0798673713804219,-0.0686054270447882,0.1052376537027295,0.0866600052419074,-0.0477514363636493,-0.0054415883613594,-0.0259412280778073,0.1952735035532738,-0.1015899395702228,-0.0567541398325011,0.4649347345894765,-0.2969241845550052,-0.3091569919717569,0.0714304799282836,0.1620893938220924,0.252707598183957,0.2141971540805617,0.3388159723132881,-0.2945146964560818,-0.1186002012337957,0.0174634226996613,0.6227487368428942
0.0995373856152839,0.033983674349724,-0.0128518319700025,0.0164187117389384,-0.0475445549154022,-0.1188572479010963,-0.0005513292262265,0.0500705298057493,-0.0073671297722256,0.0175262876954274,0.078848780570525,0.0203036486241797,-0.1601393443671211,0.1336619145255182,-0.3452070105150721,-0.2077803255645275,0.2748344923010105,0.15588347440705,0.4763439642632947,-0.6161022690145518,-0.1410921140527357,0.1596313365830842,-0.3205048918267602,-0.6304263153554374,0.0844150947826215
0.0320774725810459,-0.0165649013202214,0.1135511555576217,-0.1076867403593661,0.0252351948128548,0.1053770065765092,-0.0891445492668986,-0.3072173200806508,-0.0641830341373681,0.2410348352103339,-0.0955994223506163,0.1267288586821372,0.0727472014071827,0.1761566599319723,-0.1300379976458456,-0.118350709255404,-0.0015004404618435,0.1825557229411926,0.0383135756213957,-0.162391800272066,0.2423119301415496,-0.0439154114749006,-0.1785660150960941,0.0407767751472619,0.3071374889199536
0.0741132461011312,0.0397255950046473,-0.1148634803658936,-0.0436047148747873,-0.0051734307191655,-0.0737603394440944,-0.0509154323436776,0.1484247490750862,0.1653536444316604,-0.0905834128309267,0.028455814590023,0.090358164961982,-0.1658145469616848,-0.087453459933575,0.0883335577282425,0.1905332077687971,-0.1774267603411614,-0.1306006971323051,-0.1235995876852293,-0.0525598005958247,-0.2590362416414943,0.2944662697852447,0.1707005735288706,-0.5002815978465944,-0.4990105050144671
0.0548079769401471,0.2317979256509759,-0.0383643546623806,-0.1590504417535496,0.0602948325070398,0.0135798866912829,0.1166256876064424,0.1626668512203006,0.0853861250429555,0.2748061946293427,0.1651854540778708,0.0132112059684218,-0.0934429408275706,-0.2212779972210892,-0.1387143228334549,0.3838041581943459,0.4437803461018963,0.325382631565467,0.0117943855045051,-0.5327774719533565,0.1113612019452173,0.4908871066413875,-0.3051534431886096,0.1212333924213328,-0.2536019395249475
-0.1417048994225994,0.0065307136982574,0.0846600804929468,0.3060984914820451,-0.0784301875162311,-0.0046776787042751,-0.07423409840995,-0.1512158511713179,-0.4798278984245442,0.0687798624957929,-0.5375354319721861,-0.315821832680272,0.684975995104202,0.6883389669811667,0.3663630709965217,-0.8929717402175783,-1.1424157933365833,-0.3496449059046628,0.2612392320782279,1.428651073815982,1.3353752311735063,-1.7635490164455152,0.1306053794014968,1.7549491660568397,1.5429755845859965
-0.0561861347168002,0.1840756903978745,-0.0292442409038498,0.0161044972832081,0.0156811677620921,0.0591675424840926,0.2031777947092045,-0.0044930927617393,-0.0628130670544704,0.1501888192361694,0.0421088801820974,-0.2705051685721204,-0.3255501323449624,-0.2466917824675636,0.1702774149532596,0.3068557085626197,0.1377378167203481,-0.0138387886523997,0.3465759219661214,-0.6547380115043752,-0.526100453196661,0.3729353902781798,-0.5769889170553694,-0.904204273174242,-1.0973952639784796
0.0895851091831975,-0.0589097850064757,0.1028095152658665,-0.086353419245007,0.0205128901412861,-0.0811032909992673,0.0317330365853298,-0.0961132793991655,0.0763463483024767,0.1097384159642204,-0.0824386902047398,0.1282775028853815,-0.0524968369565322,-0.2469649402471773,0.0439709258592057,0.1386795891539006,-0.0120723462150712,0.2107225408004154,-0.0972917621771879,-0.1700136504356327,-0.1924509671602915,0.2918420195462896,0.0002598797211766,-0.1041259820546182,-0.2530256532322615
-0.0301124434107819,-0.003173224377129,0.0631131182616317,0.0004098340495581,0.0945512132694277,-0.0293628541211154,-0.0130892646374417,-0.0621383873517107,-0.1246754336268157,0.2788979126333814,0.0359937118503986,0.1435879428081204,-0.1829064230810006,-0.0607858576788538,0.0332556861753374,0.2504310054718203,0.1990789970919137,-0.1840992518710758,0.0921932688760246,-0.6997538458267569,-0.5420592096215631,0.5375754644176386,-0.6138154106495888,-0.5900922527313772,-0.6932669564848087
-0.0894715904347011,-0.1398197104240399,0.0350534221918477,-0.128613279205922,0.0057781170897565,-0.0751582922992868,-0.1109072028518997,-0.2163572239328822,-0.0344908397954911,0.1031078286542195,0.0008056026510783,0.0029754749695786,-0.0754035728862536,-0.0382029989175603,-0.1159173855510348,0.0619808156623454,0.0007422099257966,-0.2008084533038922,-0.0222049427259807,-0.2272871657803596,0.1994245788168385,0.2604759638731216,-0.4036166865985537,0.2975160576519871,-0.1260912862198332
-0.1080878079314612,-0.016316946898323,0.0707199844088107,0.1008989435585128,-0.0232659673136088,0.0591536571717574,0.0827204222068045,-0.1113950474321733,-0.1315146552430842,-0.0695340234991104,-0.1695639243183137,-0.184230684670732,0.1825983391453483,-0.0928988374196241,0.1037584369335107,-0.0884562972122688,-0.1993224366127012,-0.2372453921805685,0.1445147870654765,0.0450120361020107,0.1652043301920818,-0.3288928377688755,-0.0691905546499259,0.2806695685853872,0.0073772529889032
-0.109081779407024,-0.2119450775569266,-0.0286915029128712,0.0134954043761702,0.0096030880338054,0.1055618270071355,-0.105957672385599,0.1506099961517641,0.0240328782900376,-0.3269794884607533,0.2538814312016049,4.454368171595557e-05,-0.2307935976484458,-0.0288589824089857,-0.1891444321003473,0.1509453102893344,0.3244858953541913,0.1306237992452144,-0.1843595281835389,0.0580436789140871,-0.3955359246671002,0.3141201710848736,0.3082241132643765,-0.2062553910119872,-0.0798919343409919
-0.0449003808202854,-0.0578471481912929,0.0537140489592076,-0.1432696049560727,-0.0426792336889342,0.0871237036797887,-0.2616648996895236,-0.0739065664598575,0.0289231665938593,0.041940115245751,0.1719153902945478,0.1614119641071189,-0.2334134046454464,0.0938442208303918,-0.2192339710780613,0.147710465721252,0.1871188536612832,-0.0745830204519308,-0.3231686671866657,-0.0697457145176724,-0.0501479702428256,0.4122635339349762,-0.110167763202701,0.0538446956124237,-0.079573612060147
-0.0505918313460398,0.1907338634375895,0.157574545054849,0.0411289617437334,-0.0453211393941997,-0.089740029816735,-0.1082136275630584,-0.0907854166721785,-0.2524494699766399,0.2921730611326637,-0.1059293360279402,-0.0558225559689974,0.1072574755253273,0.2630117210230532,-0.051405926994241,-0.121352521470643,-0.1888866439757394,0.0891055772883391,0.2742841518589572,-0.0476159046591455,0.4535213547925072,-0.1920967198323343,-0.534520641224601,0.3823502522379186,0.4402205157722862
-0.0216182094532487,-0.0990611625807307,-0.003606709066232,-0.1460933261665876,-0.1327379180818054,0.054849473407567,-0.0396653488522093,-0.1521648447847073,0.12345873796933,0.010646387550295,-0.0878716257728357,0.2063187986154135,0.0020848518411903,-0.3075319793207526,0.2981109128919339,0.4159272201895726,-0.3870833541533062,-0.1720762148542491,-0.190587676621791,-0.4425326261051045,-0.5158785189046975,0.4456619010942113,-0.5944327994741109,-0.2282075232205894,-1.1004287859128452
0.0015474205368819,-0.0903004952035334,-0.1978646303218704,-0.0017740040445348,-0.0009790314401506,0.0287068528586587,-0.1856711271634757,0.2741362387212038,0.2546440862515641,-0.1886939085019435,0.360998442404154,0.3075788552734765,-0.2979998386838441,0.1863282234635474,-0.5252298526173114,0.0766054994302447,0.788116940499264,0.1442933548519446,-0.0445618900045651,-0.5497194978994687,-0.616237852045697,0.63637063404949,0.6682297181156825,-0.5791112128706908,0.0253550755637194
-0.0598934838886691,-0.0665346014361775,0.0790531410827528,-0.0762338535130661,-0.0645393601261867,0.100001369752379,0.1264573835586475,-0.0289156575538253,-0.0186727451366546,-0.1043499295771178,-0.1161264379895818,-0.072710417345971,0.109471091278974,-0.2169812252132081,0.2562243168166345,-0.0330138182352729,-0.0014488277934562,-0.2536099767272041,-0.0742991452485357,0.1099812561381735,0.0734940673758848,-0.1890478944958013,0.2492154441449841,0.2122411757804434,0.2761935304171359
-0.0827987920753399,-0.2056221830601721,0.0407518502676516,0.1221377162618872,-0.1045501814304418,0.1690537553662384,-0.1042433171893419,-0.0295208060454639,-0.1214189714378573,-0.2815437835644068,-0.0980227050855235,0.0406575819497159,0.3306724805350393,0.1811003919861968,0.0276549063603085,-0.368136501306829,-0.3678333497927344,0.0738755038242341,0.0251293603377399,0.520274370981029,0.3030933785881477,-0.8875934774329719,0.2359654521505204,0.6521732352789281,0.9232374704812
0.044609665964983,0.0216227630892894,-0.0510735727328986,-0.0433724227092728,0.0146317901028158,-0.2050815085183494,0.0064703868945655,-0.0144814304175654,0.0529010559583608,0.0012317826438574,0.021155812157263,0.2036734815119837,-0.1097691203493792,0.1525973647712377,-0.191909240887399,0.0097983248659413,0.1951045994852357,0.2359803740761365,0.0983384381501604,-0.1795303726517653,-0.2923548486424105,0.0503717297428685,0.1076115206718265,-0.2417971458061237,0.2212975497739104
0.0503515941395553,-0.0319971203640125,0.2783271957780928,-0.2596273289059322,-0.0015299639551662,-0.0953373415125226,0.0527435626763446,-0.1372615110027539,0.1498115375148957,0.0447717562781662,0.0800864244159482,0.1079839009515909,-0.2989165599687738,-0.3453862431772839,-0.0160624377519446,0.5140220609470015,0.4314034621393562,0.0635078347800946,-0.2655460209896992,-0.4745535679694362,-0.3365315591166061,0.7619054823413429,-0.1121535403416334,-0.2997331024964407,-0.3603955787471062
0.041499014444417,-0.149903766189872,-0.0355944397566968,-0.0313045081469485,0.1341389888745067,0.0258327270792682,-0.0109353500532546,0.1294749318964221,0.1834592864852007,-0.0558672025835387,0.1926375873954529,0.2515993545984256,-0.3100330347925485,-0.3590635121693672,0.0081193663156024,0.2436976212236796,0.4799421187969788,-0.0652675725832096,0.0183521830071009,-0.5877421460030359,-0.8508221568642118,0.7220468086907492,0.180794936570677,-0.9222173783789304,-0.7602692487251294
-0.075826222681718,0.0918786575173122,-0.001755259718442,0.1383672732650236,-0.036939976870202,0.1576328904825039,0.0645285299522797,-0.1804002104862134,-0.1375095914503599,-0.0320429007543099,-0.194615045637757,-0.0952828035058931,0.4238711731890336,0.0453208123409056,0.2468429900159836,-0.4111541866276738,-0.5535215583674334,-0.2982228529807274,-0.0470777715781291,0.8730085390193887,0.7062224222726374,-0.8048497340507239,0.1548869693135217,0.9567342732962298,0.4801601740995561
